Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0000567		Cre09.g394065.t1.1, Cre09.g394065.t2.1, Cre11.g467576.t1.1, Cre11.g467576.t2.1, Cre11.g467576.t3.1	Ec-01_003880, Ec-18_002120		
OG0000568		Cre01.g039650.t1.2, Cre01.g039750.t1.2, Cre03.g172100.t1.2	Ec-24_001990	slr1549	Tiso_gene_14998, Tiso_gene_4148
OG0000569		Cre03.g145107.t1.1, Cre05.g233100.t1.2, Cre05.g233100.t2.1	Ec-03_003320, Ec-04_004770, Ec-17_000550		Tiso_gene_16696
OG0000570		Cre09.g400553.t1.1, Cre09.g400553.t2.1	Ec-04_000240, Ec-23_002960		Tiso_gene_1574, Tiso_gene_5617, Tiso_gene_5618
OG0000571		Cre19.g750847.t1.1, Cre19.g750847.t2.1, Cre19.g750847.t3.1	Ec-03_001140	slr1128	Tiso_gene_4673, Tiso_gene_4673
OG0000572		Cre01.g038600.t1.2, Cre17.g711150.t1.2	Ec-01_000100, Ec-10_001420, Ec-20_005010	sll1441	Tiso_gene_10770
OG0000573		Cre06.g281000.t1.1, Cre06.g283200.t1.2, Cre12.g503450.t1.2	Ec-11_003630		Tiso_gene_1466, Tiso_gene_8047, Tiso_gene_9351
OG0000574		Cre10.g433200.t1.2, Cre10.g433250.t1.2, Cre10.g442600.t1.2, Cre10.g442600.t2.1, Cre10.g442800.t1.1	Ec-06_002480		Tiso_gene_18433
OG0000575		Cre01.g034150.t1.1	Ec-03_004760, Ec-05_006210, Ec-07_004480	sll0273, slr1727	Tiso_gene_13840
OG0000576		Cre06.g278261.t1.1, Cre17.g729750.t1.2	Ec-11_003140	slr1019	Tiso_gene_18699, Tiso_gene_18745, Tiso_gene_8962
OG0000577		Cre12.g522550.t1.2, Cre17.g730950.t1.2	Ec-14_002940, Ec-20_003300		Tiso_gene_12999, Tiso_gene_5935, Tiso_gene_8344
OG0000578		Cre06.g299600.t1.2, Cre13.g576050.t1.1	Ec-12_005290, Ec-17_000430, Ec-17_000440, Ec-28_001780		Tiso_gene_72
OG0000579		Cre01.g001350.t1.2, Cre10.g439000.t1.1	Ec-20_000120, Ec-27_002260	sll0182	Tiso_gene_16560, Tiso_gene_7672
OG0000580		Cre10.g436250.t1.2, Cre10.g437000.t1.2	Ec-03_002660, Ec-03_002670, Ec-03_002680, Ec-03_002690, Ec-13_004130		
OG0000581		Cre10.g453400.t1.1, Cre12.g505800.t1.1, Cre13.g591100.t1.1	Ec-06_003860, Ec-06_003870, Ec-10_004140, Ec-10_004150		
OG0000582		Cre02.g141050.t1.1, Cre04.g214250.t1.1, Cre04.g214250.t2.1, Cre16.g689647.t1.1	Ec-01_009010		Tiso_gene_15164, Tiso_gene_15166
OG0000583		Cre06.g251900.t1.2, Cre17.g729800.t1.2	Ec-14_004480, Ec-16_004470	slr1471	Tiso_gene_11265, Tiso_gene_9532
OG0000584		Cre02.g088000.t1.2, Cre12.g519350.t1.2	Ec-01_002300, Ec-23_001850	slr1106	Tiso_gene_20428, Tiso_gene_3296
OG0000585		Cre11.g475950.t1.1, Cre11.g475950.t2.1, Cre12.g515050.t1.1	Ec-12_004700, Ec-18_000480		Tiso_gene_20516, Tiso_gene_344
OG0000586		Cre02.g145350.t1.1, Cre16.g667700.t1.2			Tiso_gene_11249, Tiso_gene_14047, Tiso_gene_14147, Tiso_gene_17407, Tiso_gene_3606
OG0000587		Cre02.g118850.t1.2, Cre14.g627800.t1.2	Ec-01_011160, Ec-05_006740		Tiso_gene_14384, Tiso_gene_14384, Tiso_gene_1931
OG0000588		Cre07.g322950.t1.2, Cre10.g431650.t1.2, Cre12.g560600.t1.1	Ec-18_003910, Ec-22_000250	sll1415, slr0400	
OG0000589		Cre01.g035350.t1.2, Cre02.g116550.t1.2, Cre11.g476550.t1.2	Ec-07_005200		Tiso_gene_10337, Tiso_gene_18040, Tiso_gene_18041
OG0000590		Cre05.g232550.t1.2	Ec-01_000980, Ec-11_001540	slr1124	Tiso_gene_16271, Tiso_gene_17962, Tiso_gene_2667
OG0000591		Cre09.g388726.t1.1, Cre09.g388726.t2.1, Cre09.g388726.t3.1, Cre09.g388726.t4.1	Ec-03_005190, Ec-10_001030		Tiso_gene_1479
OG0000592		Cre09.g394700.t1.1, Cre12.g492250.t1.1, Cre12.g492250.t2.1	Ec-10_004330	slr0050	Tiso_gene_11773, Tiso_gene_7414
OG0000593		Cre03.g181150.t1.1, Cre12.g527800.t1.1	Ec-03_003210, Ec-25_002460		Tiso_gene_15247, Tiso_gene_2310, Tiso_gene_2311
OG0000594		Cre06.g310050.t1.1, Cre07.g348750.t1.1, Cre17.g712350.t1.1	Ec-27_001320	slr0959	Tiso_gene_18419, Tiso_gene_5320
OG0000595		Cre17.g726000.t1.2, Cre17.g726100.t1.2	Ec-06_008160, Ec-11_003320	sll0825	Tiso_gene_18016, Tiso_gene_8290
OG0000596		Cre15.g636896.t1.1	Ec-01_000230, Ec-01_010520	sll0926	Tiso_gene_15416, Tiso_gene_7714, Tiso_gene_8242
OG0000597		Cre03.g149500.t1.1, Cre14.g608500.t1.1	Ec-01_000490, Ec-01_012170		Tiso_gene_19729, Tiso_gene_7608, Tiso_gene_7609
OG0000598		Cre02.g095250.t1.1, Cre02.g095550.t1.1, Cre03.g161800.t1.2	Ec-05_006880		Tiso_gene_1672, Tiso_gene_1673, Tiso_gene_1676
OG0000599		Cre03.g169050.t1.2, Cre03.g173900.t1.2	Ec-00_005790, Ec-11_002330		Tiso_gene_12387, Tiso_gene_12490, Tiso_gene_16942
OG0000600		Cre08.g382100.t1.2, Cre08.g382200.t1.1, Cre08.g382200.t2.1, Cre08.g382250.t1.2, Cre12.g536600.t1.1	Ec-14_006800		Tiso_gene_19183
OG0000601		Cre17.g696400.t1.1	Ec-00_001440, Ec-20_001990	ssl3379, ssr2723	Tiso_gene_13249, Tiso_gene_5360
OG0000602		Cre08.g381650.t1.1, Cre13.g573550.t1.1	Ec-15_000110, Ec-25_002420		Tiso_gene_1454, Tiso_gene_4138, Tiso_gene_5571
OG0000603		Cre04.g222750.t1.1, Cre04.g223300.t1.2, Cre06.g295400.t1.2, Cre17.g747797.t2.1	Ec-08_003330, Ec-20_001140		Tiso_gene_4924
OG0000604		Cre02.g115300.t1.1	Ec-01_001110, Ec-01_001120, Ec-01_003240		Tiso_gene_15682, Tiso_gene_18053, Tiso_gene_18580
OG0000605		Cre07.g313850.t1.1, Cre13.g562800.t1.1	Ec-01_004790, Ec-01_004800		Tiso_gene_4587, Tiso_gene_5191, Tiso_gene_9946
OG0000606		Cre06.g265100.t1.1, Cre07.g335400.t1.1	Ec-10_003770, Ec-12_009100, Ec-17_003840	sll0912	Tiso_gene_4504
OG0000607		Cre09.g415850.t1.2, Cre12.g516450.t1.2	Ec-03_001960, Ec-10_002770	sll1636	Tiso_gene_1600, Tiso_gene_20230
OG0000608		Cre13.g574150.t1.1	Ec-05_003310, Ec-05_003320	sll1495	Tiso_gene_17322, Tiso_gene_7861, Tiso_gene_7862
OG0000609		Cre02.g109950.t1.2, Cre17.g740950.t1.2		ssl1633, ssl2542, ssr1789, ssr2595	Tiso_gene_11723
OG0000610		Cre08.g361050.t1.2, Cre13.g602901.t1.1	Ec-21_001800, Ec-27_004910	slr0901, slr0902	Tiso_gene_7986
OG0000611		Cre03.g184350.t1.1, Cre07.g328400.t1.2	Ec-06_002040, Ec-25_003240		Tiso_gene_17439, Tiso_gene_2319, Tiso_gene_7415
OG0000612		Cre08.g358543.t1.1, Cre10.g446600.t1.2, Cre17.g733425.t1.1, Cre17.g733450.t1.2			Tiso_gene_11709, Tiso_gene_19315, Tiso_gene_9292
OG0000613		Cre06.g264450.t1.2	Ec-14_002380, Ec-18_002410, Ec-18_003120		Tiso_gene_13490, Tiso_gene_2194, Tiso_gene_9652
OG0000614		Cre09.g399911.t1.1, Cre09.g406851.t1.1	Ec-15_000510, Ec-16_002010, Ec-28_000800		Tiso_gene_16737, Tiso_gene_7775
OG0000615		Cre01.g012700.t1.2, Cre01.g012750.t1.1, Cre01.g012850.t1.2, Cre06.g278111.t1.1, Cre16.g670754.t1.1	Ec-12_003490		Tiso_gene_3070
OG0000616		Cre12.g542250.t1.1, Cre12.g549550.t1.2	Ec-01_004650, Ec-03_001370, Ec-26_002480		Tiso_gene_16252, Tiso_gene_16252
OG0000617		Cre08.g364450.t1.2, Cre08.g383150.t1.2	Ec-08_005960, Ec-16_003580, Ec-24_004370	slr0853	Tiso_gene_2539
OG0000618		Cre05.g233050.t1.2	Ec-10_001330		Tiso_gene_10172, Tiso_gene_10172, Tiso_gene_8389, Tiso_gene_8389, Tiso_gene_9824
OG0000619		Cre12.g558550.t1.2, Cre16.g664350.t1.2	Ec-17_001810, Ec-27_001440	slr1827, slr1917	Tiso_gene_9743
OG0000620		Cre01.g026650.t1.2, Cre13.g592500.t1.1	Ec-01_006670, Ec-08_000130	slr0427	Tiso_gene_5392, Tiso_gene_5393
OG0000621		Cre04.g213905.t1.1, Cre04.g213905.t2.1, Cre17.g733208.t1.2	Ec-09_000060		Tiso_gene_11024, Tiso_gene_5626, Tiso_gene_5626
OG0000622		Cre14.g613450.t1.2	Ec-17_000760, Ec-20_003510		Tiso_gene_14698, Tiso_gene_15174, Tiso_gene_19222, Tiso_gene_7022
OG0000623		Cre01.g036050.t1.1, Cre04.g227000.t1.1	Ec-12_007370, Ec-18_003460	slr1199	Tiso_gene_8754, Tiso_gene_9464
OG0000624		Cre10.g443000.t1.2, Cre12.g561550.t1.2, Cre13.g604150.t1.2, Cre17.g727650.t1.1	Ec-14_004310, Ec-24_001900		Tiso_gene_3450
OG0000625		Cre07.g312900.t1.1	Ec-13_002660, Ec-13_002850, Ec-27_002840		Tiso_gene_11407, Tiso_gene_11407, Tiso_gene_4569
OG0000626		Cre03.g176350.t1.2, Cre03.g176350.t2.1, Cre07.g313550.t1.1	Ec-06_002970, Ec-10_003560		Tiso_gene_17905, Tiso_gene_17905
OG0000627		Cre06.g264300.t1.2, Cre17.g731250.t1.2	Ec-06_007070, Ec-14_003560	ssl1784	Tiso_gene_12978, Tiso_gene_13233
OG0000628		Cre04.g224683.t1.1	Ec-02_005860, Ec-11_004980		Tiso_gene_1045, Tiso_gene_20566, Tiso_gene_5643, Tiso_gene_7346
OG0000629		Cre11.g476200.t1.2	Ec-13_000470, Ec-20_003250, Ec-20_003330		Tiso_gene_18723, Tiso_gene_3554, Tiso_gene_8657
OG0000630		Cre16.g687300.t1.2	Ec-06_000240, Ec-21_004050	sll0274, sll0577	Tiso_gene_12305, Tiso_gene_19697
OG0000631		Cre03.g189950.t1.2	Ec-14_004690, Ec-15_003030, Ec-25_002880		Tiso_gene_6811, Tiso_gene_8119, Tiso_gene_8119
OG0000632		Cre03.g174050.t1.2, Cre13.g564900.t1.2	Ec-02_001070, Ec-12_006770, Ec-26_001650, Ec-27_005310		Tiso_gene_8075
OG0000633		Cre03.g146307.t1.1, Cre03.g146447.t1.1	Ec-04_004790, Ec-08_000350, Ec-08_000470		Tiso_gene_1047, Tiso_gene_14835
OG0000634		Cre03.g143887.t1.1	Ec-01_003640, Ec-03_001410	sll0502	Tiso_gene_12997, Tiso_gene_16360, Tiso_gene_16360
OG0000635		Cre01.g051400.t1.2, Cre01.g051400.t2.1	Ec-00_003520, Ec-01_012320, Ec-17_002580		Tiso_gene_9609, Tiso_gene_9610
OG0000636		Cre07.g322450.t1.1, Cre09.g392542.t1.1	Ec-05_003500, Ec-06_008170, Ec-17_000690, Ec-27_005100		Tiso_gene_13588
OG0000637		Cre06.g303950.t1.2	Ec-09_000540, Ec-09_000560, Ec-09_000580, Ec-09_000600, Ec-09_000610, Ec-23_002270		
OG0000638		Cre04.g226850.t1.2	Ec-00_009120, Ec-14_006250, Ec-22_000090		Tiso_gene_11341, Tiso_gene_5101, Tiso_gene_5102
OG0000639		Cre06.g274950.t1.1	Ec-04_003140, Ec-07_004900, Ec-21_005250, Ec-25_000470		Tiso_gene_3193, Tiso_gene_5708
OG0000640		Cre03.g158800.t1.1, Cre03.g158800.t2.1, Cre03.g158800.t3.1	Ec-23_003760	sll0992	Tiso_gene_10446, Tiso_gene_10446
OG0000641		Cre02.g096350.t1.1	Ec-14_006950	slr0633, slr0734	Tiso_gene_11756, Tiso_gene_13537, Tiso_gene_16652
OG0000642			Ec-00_000930, Ec-25_002210, Ec-25_002220, Ec-25_002230		Tiso_gene_12499, Tiso_gene_15923, Tiso_gene_3006
OG0000643			Ec-00_005670, Ec-00_006820, Ec-02_001040, Ec-12_006610, Ec-18_004310, Ec-23_004290		Tiso_gene_5830
OG0000644			Ec-02_003600, Ec-14_001290, Ec-24_000460		Tiso_gene_11731, Tiso_gene_16661, Tiso_gene_1865, Tiso_gene_1865
OG0000645			Ec-05_002440		Tiso_gene_590, Tiso_gene_591, Tiso_gene_592, Tiso_gene_593, Tiso_gene_594, Tiso_gene_595
OG0000646			Ec-08_000040, Ec-14_002960, Ec-22_003110, Ec-22_003990, Ec-24_003820, Ec-24_003870, Ec-28_003030		
OG0000647			Ec-14_003840, Ec-14_005460, Ec-23_000390, Ec-23_003230		Tiso_gene_10445, Tiso_gene_4321, Tiso_gene_8143
OG0000648					Tiso_gene_12819, Tiso_gene_13758, Tiso_gene_18659, Tiso_gene_19512, Tiso_gene_1980, Tiso_gene_6756, Tiso_gene_7488
OG0000649	AT5G47560.1, AT5G47560.2	Cre06.g251650.t1.1	Ec-14_002400		Tiso_gene_11103, Tiso_gene_8086
OG0000650	AT1G77760.1, Q9ZNT1_AT5G17770	Cre03.g145547.t1.1	Ec-22_001440		Tiso_gene_19905, Tiso_gene_19905
OG0000651	Q8VWZ8_AT1G07420	Cre02.g103500.t1.2		sll1510	Tiso_gene_10235, Tiso_gene_17645, Tiso_gene_7943
OG0000652	F4HXR5_AT1G08840, F4HXR6_AT1G08840, O04043_AT1G08840	Cre12.g528200.t1.1	Ec-04_000920		Tiso_gene_4112
OG0000653	Q8GSJ1_AT1G09795	Cre09.g410650.t1.2, Cre09.g410650.t2.1, Cre09.g410650.t3.1	Ec-18_003520	sll0900	
OG0000654	O65396_AT1G11860	Cre03.g193750.t1.1	Ec-07_004110	sll0171	Tiso_gene_17287, Tiso_gene_17287
OG0000655	C0SUV0_AT1G12840, Q0WVA3_AT1G12840, Q9SDS7_AT1G12840	Cre06.g250250.t1.2	Ec-11_003120		Tiso_gene_11155
OG0000656	F4HQU9_AT1G13560, O82567_AT1G13560	Cre12.g538450.t1.2	Ec-01_005380, Ec-24_001810		Tiso_gene_13392
OG0000657	B9DH36_AT1G17890, O49213_AT1G73250, Q9LMU0_AT1G17890		Ec-01_003130	sll1213	Tiso_gene_16970
OG0000658	B3H739_AT1G18270, F4IAP5_AT1G18270, Q8VYC5_AT1G18270		Ec-17_002410, Ec-26_000120	slr1342	
OG0000659	O82796_AT1G18640	Cre04.g217955.t1.1, Cre04.g217959.t1.1, Cre04.g217959.t2.1	Ec-18_001570		Tiso_gene_6236
OG0000660	Q8LDI9_AT1G20575, Q9LM93_AT1G20575	Cre03.g150950.t1.1	Ec-01_007940	sll1540	Tiso_gene_16772
OG0000661	F4KCJ8_AT5G09300, Q84JL2_AT5G09300, Q9LPL5_AT1G21400	Cre12.g539900.t1.1	Ec-10_006360		Tiso_gene_18084
OG0000662	Q9C8P0_AT1G34430	Cre03.g158900.t1.2	Ec-18_000080	sll1841	Tiso_gene_2693, Tiso_gene_2693
OG0000663	Q0WSR1_AT1G44820, Q9C6Y8_AT1G44180, Q9LPE9_AT1G44820	Cre02.g078650.t1.1	Ec-14_002670		Tiso_gene_16879
OG0000664	Q6E295_AT1G50000, Q6E296_AT1G50000, Q6E297_AT1G50000	Cre03.g175800.t1.1		slr0722	Tiso_gene_17244
OG0000665	P0CAN7_AT1G64200, Q39258_AT4G11150, Q9C9Z8_AT3G08560	Cre17.g734500.t1.2	Ec-06_004310		Tiso_gene_2798
OG0000666	Q9FZH5_AT1G67070, Q9M884_AT3G02570	Cre02.g147650.t1.2	Ec-20_000830, Ec-27_005440, Ec-28_000050		
OG0000667	F4IDD6_AT1G72550, Q9SGE9_AT1G72550	Cre13.g603900.t1.2	Ec-02_005310	sll1553	Tiso_gene_1625
OG0000668	Q9S7B5_AT4G29840, Q9SSP5_AT1G72810	Cre10.g451900.t1.1		sll1172, sll1688	Tiso_gene_12871
OG0000669	O23348_AT4G14930, Q56WK2_AT4G14930, Q84MD7_AT1G72880, Q8LAM2_AT4G14930	Cre10.g436500.t1.2		sll1108	
OG0000670	A0A0B7FS78_AT1G75280, A0A0B7G3P8_AT1G75280, P52577_AT1G75280, Q9SVP6_AT4G13660	Cre11.g477200.t1.2, Cre11.g477200.t2.1			
OG0000671	C0Z3C3_AT1G75330, O50039_AT1G75330	Cre12.g489700.t1.2	Ec-00_004630	sll0902	Tiso_gene_18444
OG0000672	F4IBT7_AT1G78680, O65355_AT1G78680, Q9ZV85_AT1G78670	Cre06.g275050.t1.1, Cre07.g315050.t2.1	Ec-25_000210		
OG0000673	Q42521_AT5G17330, Q8LFR4_AT3G17760, Q9LSH2_AT3G17760, Q9ZPS4_AT2G02000			sll1641	Tiso_gene_9927
OG0000674	O64474_AT2G19110, Q0WUP4_AT2G19110, Q9SZW4_AT4G30110			slr0797, slr0798	Tiso_gene_16395
OG0000675	B3H4N3_AT4G32530, Q9SLA2_AT2G25610, Q9SZY7_AT4G32530	Cre12.g529100.t1.2	Ec-12_001030		Tiso_gene_7873
OG0000676	O81014_AT2G26930	Cre02.g145050.t1.2	Ec-10_001370	sll0711	Tiso_gene_13463, Tiso_gene_13463
OG0000677	P93018_AT2G33840, Q8S9J2_AT2G33840	Cre03.g145727.t1.1	Ec-01_009160		Tiso_gene_12171, Tiso_gene_12171
OG0000678	O64767_AT2G35040, Q8RWT5_AT2G35040	Cre12.g537581.t1.1	Ec-11_005390	slr0597	Tiso_gene_18420
OG0000679	F4JMK8_AT4G16760, O65202_AT4G16760, Q9ZQP2_AT2G35690	Cre16.g689050.t1.1	Ec-22_002920		Tiso_gene_18566
OG0000680	Q9LUT2_AT3G17390, Q9SJL8_AT2G36880	Cre06.g250200.t1.2	Ec-06_008470	sll0927	Tiso_gene_13443
OG0000681	Q38944_AT2G38050	Cre12.g528550.t1.1, Cre14.g627950.t1.2, Cre17.g720950.t1.1	Ec-17_002880		Tiso_gene_14327
OG0000682	O80952_AT2G39290, Q9M2W3_AT3G55030	Cre02.g095106.t1.1, Cre03.g162601.t1.1	Ec-11_001460	sll1522	
OG0000683	F4IVY1_AT2G39630, Q9SLN0_AT2G39630	Cre16.g652850.t1.2	Ec-06_003490		Tiso_gene_10458, Tiso_gene_8160
OG0000684	O22211_AT2G41490, Q8LG07_AT2G41490, Q9M2M5_AT3G57220	Cre16.g663100.t1.1	Ec-07_007020		Tiso_gene_1604
OG0000685	F4J4S1_AT3G04520, Q9FPH3_AT3G04520	Cre10.g423550.t1.1	Ec-06_001610, Ec-11_002460		Tiso_gene_13940
OG0000686	Q38893_AT3G04870	Cre07.g314150.t1.2	Ec-02_004660	slr0940	Tiso_gene_7142, Tiso_gene_7142
OG0000687	F4JED5_AT3G07270, Q9SFV7_AT3G07270	Cre09.g393913.t1.1	Ec-27_007000	slr0426	Tiso_gene_12736
OG0000688	F4IZU7_AT3G09150, Q9SR43_AT3G09150	Cre13.g587100.t1.2	Ec-22_000060	slr0116	Tiso_gene_17350
OG0000689	Q9LHH7_AT3G12290	Cre03.g182450.t1.2, Cre17.g698450.t1.2	Ec-15_001370	sll0753	Tiso_gene_432
OG0000690	F4JFV6_AT3G14415, O49506_AT4G18360, Q9LRS0_AT3G14415	Cre03.g171300.t1.2	Ec-12_004150, Ec-15_000450		
OG0000691	P38025_AT3G21110	Cre03.g202113.t1.1	Ec-13_002940	slr1226	Tiso_gene_20436, Tiso_gene_20436
OG0000692	Q9LK36_AT3G23810	Cre03.g204250.t1.2	Ec-22_002610	sll1234	Tiso_gene_14191, Tiso_gene_14191
OG0000693	Q9SD76_AT3G46970, W8PUR4_AT3G46970	Cre07.g336950.t1.1, Cre12.g552200.t1.2		sll1356, slr1367	
OG0000694	A0MF13_AT3G48540, Q1PEH3_AT3G48540	Cre19.g750897.t1.1, Cre19.g750897.t2.1	Ec-12_003010		Tiso_gene_2978
OG0000695	P42799_AT5G63570, Q42522_AT3G48730	Cre03.g158000.t1.2	Ec-12_008690	sll0017	Tiso_gene_8141
OG0000696	F4J859_AT3G52940, Q0WUH0_AT3G52940, Q9LDR4_AT3G52940	Cre02.g076800.t1.2	Ec-10_001280		Tiso_gene_10982
OG0000697	Q9M336_AT3G53900	Cre11.g467778.t1.1	Ec-03_003570	sll1035	Tiso_gene_14867, Tiso_gene_14867
OG0000698	C0Z2E7_AT3G54470, Q42586_AT3G54470	Cre01.g048950.t1.2	Ec-23_000110	slr0185	Tiso_gene_18647
OG0000699	B3H5E3_AT3G55610, P54888_AT3G55610	Cre03.g146527.t1.1	Ec-07_007490	sll0373	Tiso_gene_16634
OG0000700	F4J0U9_AT3G56940, Q9M591_AT3G56940	Cre07.g346050.t1.2, Cre07.g346050.t2.1, Cre12.g510050.t1.2		sll1214	
OG0000701	Q94K73_AT3G58140	Cre02.g079600.t1.2	Ec-06_008260, Ec-15_003330	sll0454	Tiso_gene_4232
OG0000702	Q01908_AT4G04640	Cre06.g259900.t1.2	Ec-27_004200	sll1327	Tiso_gene_1366, Tiso_gene_1366
OG0000703	F4JLM5_AT4G10320, O82613_AT4G10320, Q9SV89_AT4G10320	Cre16.g651750.t1.2	Ec-06_008740		Tiso_gene_12496
OG0000704	P54873_AT4G11820	Cre16.g678850.t1.1	Ec-19_002030, Ec-21_004360		Tiso_gene_14303, Tiso_gene_9236
OG0000705	A8MQQ8_AT4G14910, F4JIH9_AT4G14910, O23346_AT4G14910	Cre02.g103850.t1.2	Ec-01_005110	slr0500	
OG0000706	F4JML5_AT4G16800, O23520_AT4G16800	Cre02.g091850.t1.2	Ec-16_003560, Ec-17_000320		Tiso_gene_11890
OG0000707	Q84MD8_AT4G21470	Cre01.g025250.t1.1, Cre06.g311600.t1.2	Ec-10_002950	slr1882	Tiso_gene_7479
OG0000708	Q9SEH9_AT4G24040, Q9SU50_AT4G24040	Cre03.g195600.t1.2	Ec-00_010170, Ec-22_000080		Tiso_gene_7688
OG0000709	B3H778_AT4G24830, Q9SZX3_AT4G24830	Cre09.g416050.t1.2	Ec-01_001870	slr0585	Tiso_gene_12592
OG0000710	Q8H107_AT4G26910	Cre03.g185600.t1.1, Cre07.g343700.t1.2	Ec-10_000960		Tiso_gene_10209, Tiso_gene_4270
OG0000711	Q8GX34_AT4G30000, Q9SZV3_AT4G30000	Cre10.g428550.t1.2	Ec-12_000230	slr2026	Tiso_gene_11659
OG0000712	Q56ZH9_AT4G34030, Q9LDD8_AT4G34030	Cre03.g181200.t1.2	Ec-10_006070, Ec-22_002400		Tiso_gene_14499
OG0000713	Q8S4F6_AT5G01220	Cre01.g038550.t1.1, Cre16.g689150.t1.2	Ec-06_009840	slr0384	Tiso_gene_11792
OG0000714	Q6NLA5_AT5G03080	Cre06.g272400.t1.2, Cre06.g295250.t1.1	Ec-04_001210, Ec-12_003140		Tiso_gene_13799
OG0000715	Q9LZ66_AT5G04590	Cre08.g365692.t1.1, Cre16.g693202.t1.1	Ec-02_004340	slr0963	Tiso_gene_10247
OG0000716	A8MRH8_AT5G63770, Q39017_AT5G07920, Q9FFN7_AT5G63770	Cre07.g312400.t1.1	Ec-18_000560		Tiso_gene_1420
OG0000717	Q43316_AT5G08280, Q56ZT3_AT5G08280	Cre16.g663900.t1.2	Ec-25_002760	slr1887	Tiso_gene_14709
OG0000718	F4KGX7_AT5G17230, P37271_AT5G17230	Cre02.g095092.t1.1	Ec-04_002810	slr1255	Tiso_gene_15914
OG0000719	F4K8F7_AT5G22130, Q0WVX1_AT5G22130, Q500W7_AT5G22130	Cre14.g616200.t1.2	Ec-09_003380		Tiso_gene_17894
OG0000720	O04905_AT5G26667	Cre10.g438650.t1.2	Ec-06_003080, Ec-14_004920		Tiso_gene_19734, Tiso_gene_9739
OG0000721	B9DFQ9_AT5G37510, Q9FGI6_AT5G37510	Cre12.g535950.t1.2	Ec-06_007580	sll1223	Tiso_gene_5171
OG0000722	F4KIS7_AT5G40850, Q42606_AT5G40850	Cre09.g396401.t1.1	Ec-06_004170	sll0378	Tiso_gene_8614
OG0000723	B9DGQ1_AT5G48230, Q8S4Y1_AT5G48230	Cre02.g146050.t1.2	Ec-22_002850	slr1993	Tiso_gene_15327
OG0000724	Q9FKT8_AT5G56090	Cre02.g082700.t1.2	Ec-11_002950	sll1898	Tiso_gene_6055, Tiso_gene_6056
OG0000725	B3H725_AT5G60600, F4K0E8_AT5G60600	Cre12.g490350.t1.1	Ec-03_003610	slr2136	Tiso_gene_15758
OG0000726	F4K7T6_AT5G62790, Q9XFS9_AT5G62790	Cre12.g546050.t1.2	Ec-12_007940	sll0019	Tiso_gene_15169
OG0000727	Q9FMJ4_AT5G63290	Cre03.g171461.t1.1	Ec-26_002590	sll1917	Tiso_gene_13364, Tiso_gene_13365
OG0000728	A8MSF1_AT5G65720, O49543_AT5G65720	Cre02.g146250.t1.2	Ec-21_003740	slr0387	Tiso_gene_4284
OG0000729	Q9FJW4_AT5G67590	Cre03.g146247.t1.1, Cre16.g681700.t1.1, Cre16.g681700.t2.1	Ec-03_000900		Tiso_gene_18339
OG0000730		Cre02.g087450.t1.2, Cre09.g394917.t1.1, Cre13.g589250.t1.2, Cre13.g590700.t1.1	Ec-12_003940		Tiso_gene_4079
OG0000731		Cre03.g207600.t1.2, Cre03.g207600.t2.1	Ec-22_000830		Tiso_gene_16563, Tiso_gene_19321, Tiso_gene_4348
OG0000732		Cre10.g459800.t1.2, Cre17.g727450.t1.2, Cre17.g737050.t1.2	Ec-13_001710, Ec-sdr_f_000090		Tiso_gene_1257
OG0000733		Cre11.g467633.t1.1	Ec-00_000160, Ec-19_002210	sll0996	Tiso_gene_12431, Tiso_gene_18066
OG0000734		Cre14.g615500.t1.1, Cre15.g639400.t1.2, Cre15.g639400.t2.1	Ec-20_001490	slr0807	Tiso_gene_18270
OG0000735		Cre02.g088250.t1.2, Cre14.g621650.t1.1	Ec-05_003450	slr2023	Tiso_gene_18460, Tiso_gene_19309
OG0000736		Cre01.g004550.t1.2, Cre03.g174900.t1.1	Ec-04_004130, Ec-26_000580		Tiso_gene_10866, Tiso_gene_10866
OG0000737		Cre01.g043250.t1.1, Cre01.g044300.t1.2, Cre15.g635067.t1.1		sll0680, slr1247	Tiso_gene_5493
OG0000738		Cre03.g158500.t1.1, Cre13.g581850.t1.2	Ec-01_012060	sll0005, slr1919	Tiso_gene_17431
OG0000739		Cre03.g182650.t1.2, Cre11.g467850.t1.1, Cre11.g467850.t2.1	Ec-16_002160, Ec-26_003030		Tiso_gene_10604
OG0000740		Cre11.g481500.t1.2	Ec-05_003160	sll1893, slr0084	Tiso_gene_11199, Tiso_gene_11199
OG0000741		Cre12.g486050.t1.2	Ec-05_002970, Ec-08_002780, Ec-11_003370, Ec-19_000450		Tiso_gene_17697
OG0000742		Cre03.g145227.t1.1	Ec-08_005910		Tiso_gene_16813, Tiso_gene_16814, Tiso_gene_17316, Tiso_gene_6825
OG0000743		Cre06.g264350.t1.2, Cre09.g405200.t1.2	Ec-15_002740	sll1821	Tiso_gene_19346, Tiso_gene_19346
OG0000744		Cre12.g523600.t1.1, Cre16.g651450.t1.1, Cre16.g651850.t1.1	Ec-03_002060, Ec-11_002640		Tiso_gene_6597
OG0000745		Cre07.g352900.t1.1	Ec-14_004120, Ec-19_004400, Ec-23_000340		Tiso_gene_8310, Tiso_gene_8939
